,problemId,titleKo,titles,isSolvable,acceptedUserCount,level,givesNoRating,averageTries,official,tags,Unnamed: 0,0
367,1384,메시지,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '메시지', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Messages', 'isOriginal': True}]",TRUE,471,6,FALSE,2.4374,TRUE,"implementation,",377,1384
368,1385,벌집,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '벌집', 'isOriginal': True}]",TRUE,108,16,FALSE,4.0648,TRUE,"bfs,graphs,graph_traversal,implementation,",378,1385
369,1386,f와 g,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': 'f와 g', 'isOriginal': True}]",TRUE,2,25,FALSE,23.5,TRUE,"divide_and_conquer,fft,math,",379,1386
370,1388,바닥 장식,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '바닥 장식', 'isOriginal': True}]",TRUE,2711,7,FALSE,1.4685,TRUE,"dfs,graphs,graph_traversal,implementation,",381,1388
371,1389,케빈 베이컨의 6단계 법칙,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '케빈 베이컨의 6단계 법칙', 'isOriginal': True}]",TRUE,14289,10,FALSE,1.7845,TRUE,"bfs,floyd_warshall,graphs,graph_traversal,",382,1389
372,1390,테트리스,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '테트리스', 'isOriginal': True}]",TRUE,74,19,FALSE,2.1486,TRUE,"bitmask,case_work,dp,dp_bitfield,implementation,",383,1390
373,1391,종이접기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '종이접기', 'isOriginal': True}]",TRUE,47,20,FALSE,2,TRUE,"ad_hoc,data_structures,sorting,stack,",384,1391
374,1392,노래 악보,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '노래 악보', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Music Notes', 'isOriginal': True}]",TRUE,1092,4,FALSE,1.3123,TRUE,"implementation,",385,1392
375,1393,음하철도 구구팔,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '음하철도 구구팔', 'isOriginal': True}]",TRUE,379,10,FALSE,3.6359,TRUE,"bruteforcing,math,number_theory,",386,1393
376,1394,암호,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '암호', 'isOriginal': True}]",TRUE,242,11,FALSE,4.2149,TRUE,"combinatorics,data_structures,hash_set,math,string,",387,1394
377,1395,스위치,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '스위치', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Light Switching', 'isOriginal': True}]",TRUE,2059,18,FALSE,2.4225,TRUE,"data_structures,lazyprop,segtree,",388,1395
378,1396,크루스칼의 공,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '크루스칼의 공', 'isOriginal': True}]",TRUE,496,20,FALSE,3.0786,TRUE,"binary_search,data_structures,disjoint_set,graphs,lca,mst,pbs,trees,",389,1396
379,1398,동전 문제,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '동전 문제', 'isOriginal': True}]",TRUE,636,14,FALSE,3.6431,TRUE,"dp,greedy,",391,1398
380,1399,보물의 위치,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '보물의 위치', 'isOriginal': True}]",TRUE,116,16,FALSE,4.431,TRUE,"ad_hoc,math,number_theory,",392,1399
381,1400,화물차,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '화물차', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Cargo Carriage', 'isOriginal': True}]",TRUE,156,14,FALSE,4.141,TRUE,"dijkstra,graphs,graph_traversal,implementation,",393,1400
382,1401,요컨대 형택이의 사탕봉지,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '요컨대 형택이의 사탕봉지', 'isOriginal': True}]",TRUE,8,18,FALSE,1.375,TRUE,"ad_hoc,bruteforcing,math,precomputation,",394,1401
383,1402,아무래도이문제는A번난이도인것같다,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '아무래도이문제는A번난이도인것같다', 'isOriginal': True}]",TRUE,2361,6,FALSE,2.0991,TRUE,"ad_hoc,constructive,math,",395,1402
384,1404,토너먼트 승자,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '토너먼트 승자', 'isOriginal': True}]",TRUE,84,8,FALSE,1.5476,TRUE,"bruteforcing,math,probability,",396,1404
385,1405,미친 로봇,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '미친 로봇', 'isOriginal': True}]",TRUE,3082,12,FALSE,2.5055,TRUE,"backtracking,bruteforcing,dfs,graphs,graph_traversal,math,probability,",397,1405
386,1406,에디터,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '에디터', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'editor', 'isOriginal': True}]",TRUE,18562,9,FALSE,3.7692,TRUE,"data_structures,linked_list,stack,",398,1406
387,1407,2로 몇 번 나누어질까,"[{'language': 'en', 'languageDisplayName': 'en', 'title': 'zvrk', 'isOriginal': True}, {'language': 'ko', 'languageDisplayName': 'ko', 'title': '2로 몇 번 나누어질까', 'isOriginal': False}]",TRUE,689,12,FALSE,2.3803,TRUE,"math,",399,1407
388,1408,24,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '24', 'isOriginal': True}]",TRUE,4270,4,FALSE,2.1749,TRUE,"arithmetic,implementation,math,",400,1408
389,1409,점 칠하기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '점 칠하기', 'isOriginal': True}]",TRUE,27,16,FALSE,4.4815,TRUE,"bruteforcing,",401,1409
390,1410,패턴의 개수,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '패턴의 개수', 'isOriginal': True}]",TRUE,80,17,FALSE,2.95,TRUE,"bitmask,dp,dp_bitfield,inclusion_and_exclusion,",402,1410
391,1411,비슷한 단어,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '비슷한 단어', 'isOriginal': True}]",TRUE,577,9,FALSE,1.662,TRUE,"bruteforcing,string,",403,1411
392,1412,일방통행,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '일방통행', 'isOriginal': True}]",TRUE,214,17,FALSE,2.2664,TRUE,"graphs,topological_sorting,",404,1412
393,1413,박스 안의 열쇠,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '박스 안의 열쇠', 'isOriginal': True}]",TRUE,413,16,FALSE,2.2736,TRUE,"combinatorics,dp,math,",405,1413
394,1414,불우이웃돕기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '불우이웃돕기', 'isOriginal': True}]",TRUE,755,13,FALSE,2.3311,TRUE,"graphs,mst,string,",406,1414
395,1415,사탕,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '사탕', 'isOriginal': True}]",TRUE,407,15,FALSE,5.9828,TRUE,"dp,knapsack,math,number_theory,primality_test,sieve,",407,1415
396,1416,팬 서비스,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '팬 서비스', 'isOriginal': True}]",TRUE,64,17,FALSE,2.4844,TRUE,"dp,",408,1416
397,1417,국회의원 선거,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '국회의원 선거', 'isOriginal': True}]",TRUE,3623,6,FALSE,2.4184,TRUE,"data_structures,greedy,implementation,priority_queue,simulation,",409,1417
398,1418,K-세준수,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': 'K-세준수', 'isOriginal': True}]",TRUE,687,6,FALSE,2.0204,TRUE,"bruteforcing,math,number_theory,primality_test,sieve,",410,1418
399,1419,등차수열의 합,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '등차수열의 합', 'isOriginal': True}]",TRUE,205,11,FALSE,4.8439,TRUE,"ad_hoc,case_work,math,",411,1419
400,1420,학교 가지마!,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '학교 가지마!', 'isOriginal': True}]",TRUE,765,19,FALSE,4.251,TRUE,"flow,mfmc,",412,1420
401,1421,나무꾼 이다솜,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '나무꾼 이다솜', 'isOriginal': True}]",TRUE,371,9,FALSE,4.5148,TRUE,"bruteforcing,implementation,",413,1421
402,1422,숫자의 신,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '숫자의 신', 'isOriginal': True}]",TRUE,1102,17,FALSE,3.7377,TRUE,"greedy,sorting,",414,1422
403,1423,원숭이 키우기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '원숭이 키우기', 'isOriginal': True}]",TRUE,64,13,FALSE,3.4219,TRUE,"dp,",415,1423
404,1424,새 앨범,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '새 앨범', 'isOriginal': True}]",TRUE,75,11,FALSE,5.24,TRUE,"arithmetic,implementation,math,",416,1424
405,1425,원숭이 땅을 옮기다,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '원숭이 땅을 옮기다', 'isOriginal': True}]",TRUE,53,14,FALSE,4.2642,TRUE,"binary_search,ternary_search,",417,1425
406,1426,카드 넣기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '카드 넣기', 'isOriginal': True}]",TRUE,13,18,FALSE,3.1538,TRUE,"data_structures,greedy,sorting,tree_set,",418,1426
407,1427,소트인사이드,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '소트인사이드', 'isOriginal': True}]",TRUE,42800,6,FALSE,1.5347,TRUE,"sorting,string,",419,1427
408,1429,결혼,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '결혼', 'isOriginal': True}]",TRUE,15,14,FALSE,2.9333,TRUE,"bruteforcing,",421,1429
409,1430,공격,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '공격', 'isOriginal': True}]",TRUE,123,12,FALSE,2.5854,TRUE,"bfs,geometry,graphs,graph_traversal,math,",422,1430
410,1431,시리얼 번호,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '시리얼 번호', 'isOriginal': True}]",TRUE,5843,8,FALSE,1.7936,TRUE,"sorting,",423,1431
411,1432,그래프 수정,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '그래프 수정', 'isOriginal': True}]",TRUE,187,17,FALSE,3.6898,TRUE,"data_structures,graphs,priority_queue,topological_sorting,",424,1432
412,1433,화학 실험,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '화학 실험', 'isOriginal': True}]",TRUE,18,15,FALSE,5.3889,TRUE,"geometry,greedy,math,",425,1433
413,1434,책 정리,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '책 정리', 'isOriginal': True}]",TRUE,944,4,FALSE,1.4375,TRUE,"arithmetic,implementation,math,",426,1434
414,1435,네 점,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '네 점', 'isOriginal': True}]",TRUE,20,14,FALSE,10.55,TRUE,"geometry,geometry_3d,math,pythagoras,",427,1435
415,1436,영화감독 숌,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '영화감독 숌', 'isOriginal': True}]",TRUE,36340,6,FALSE,1.8002,TRUE,"bruteforcing,",428,1436
416,1437,수 분해,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '수 분해', 'isOriginal': True}]",TRUE,390,12,FALSE,2.5333,TRUE,"greedy,math,",429,1437
417,1438,가장 작은 직사각형,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '가장 작은 직사각형', 'isOriginal': True}]",TRUE,86,14,FALSE,3,TRUE,"bruteforcing,geometry,two_pointer,",430,1438
418,1439,뒤집기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '뒤집기', 'isOriginal': True}]",TRUE,12258,6,FALSE,1.8064,TRUE,"greedy,string,",431,1439
419,1440,타임머신,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '타임머신', 'isOriginal': True}]",TRUE,497,4,FALSE,2.2193,TRUE,"bruteforcing,implementation,",432,1440
420,1441,나누어 질까,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '나누어 질까', 'isOriginal': True}]",TRUE,149,15,FALSE,3.0805,TRUE,"euclidean,inclusion_and_exclusion,math,number_theory,",433,1441
421,1442,멋진 수,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '멋진 수', 'isOriginal': True}]",TRUE,40,19,FALSE,2.2,TRUE,"dp,",434,1442
422,1443,망가진 계산기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '망가진 계산기', 'isOriginal': True}]",TRUE,167,15,FALSE,2.9162,TRUE,"backtracking,bruteforcing,",435,1443
423,1444,숌 언어,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '숌 언어', 'isOriginal': True}]",TRUE,52,19,FALSE,3.1538,TRUE,"bipartite_matching,",436,1444
424,1445,일요일 아침의 데이트,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '일요일 아침의 데이트', 'isOriginal': True}]",TRUE,709,14,FALSE,4.0903,TRUE,"data_structures,dijkstra,graphs,",437,1445
425,1446,지름길,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '지름길', 'isOriginal': True}]",TRUE,2772,10,FALSE,1.8892,TRUE,"dijkstra,dp,graphs,",438,1446
426,1448,삼각형 만들기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '삼각형 만들기', 'isOriginal': True}]",TRUE,2134,8,FALSE,2.2826,TRUE,"greedy,math,sorting,",440,1448
427,1449,수리공 항승,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '수리공 항승', 'isOriginal': True}]",TRUE,7438,8,FALSE,2.1145,TRUE,"greedy,sorting,",441,1449
428,1450,냅색문제,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '냅색문제', 'isOriginal': True}]",TRUE,2006,15,FALSE,2.6341,TRUE,"binary_search,mitm,",442,1450
429,1451,직사각형으로 나누기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '직사각형으로 나누기', 'isOriginal': True}]",TRUE,1149,12,FALSE,2.483,TRUE,"bruteforcing,case_work,prefix_sum,",443,1451
430,1453,피시방 알바,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '피시방 알바', 'isOriginal': True}]",TRUE,5819,4,FALSE,1.63,TRUE,"implementation,",445,1453
431,1455,뒤집기 II,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '뒤집기 II', 'isOriginal': True}]",TRUE,349,9,FALSE,1.6619,TRUE,"greedy,",447,1455
432,1456,거의 소수,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '거의 소수', 'isOriginal': True}]",TRUE,1701,11,FALSE,4.1376,TRUE,"math,number_theory,primality_test,sieve,",448,1456
433,1457,정확해,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '정확해', 'isOriginal': True}]",TRUE,52,15,FALSE,2.3462,TRUE,"math,",449,1457
434,1459,걷기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '걷기', 'isOriginal': True}]",TRUE,1530,7,FALSE,3.0601,TRUE,"case_work,math,",451,1459
435,1460,진욱이의 농장,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '진욱이의 농장', 'isOriginal': True}]",TRUE,44,13,FALSE,2.5227,TRUE,"binary_search,bruteforcing,prefix_sum,",452,1460
436,1461,도서관,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '도서관', 'isOriginal': True}]",TRUE,3299,11,FALSE,2.1158,TRUE,"greedy,sorting,",453,1461
437,1462,퀴즈쇼,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '퀴즈쇼', 'isOriginal': True}]",TRUE,84,17,FALSE,3.1667,TRUE,"dp,prefix_sum,",454,1462
438,1463,1로 만들기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '1로 만들기', 'isOriginal': True}]",TRUE,56221,8,FALSE,3.0681,TRUE,"dp,",455,1463
439,1464,뒤집기 3,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '뒤집기 3', 'isOriginal': True}]",TRUE,393,12,FALSE,2.598,TRUE,"data_structures,deque,greedy,",456,1464
440,1466,그림 고치기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '그림 고치기', 'isOriginal': True}]",TRUE,14,14,FALSE,2.5,TRUE,"data_structures,disjoint_set,graphs,graph_traversal,implementation,",458,1466
441,1467,수 지우기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '수 지우기', 'isOriginal': True}]",TRUE,137,19,FALSE,3.8832,TRUE,"greedy,",459,1467
442,1469,숌 사이 수열,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '숌 사이 수열', 'isOriginal': True}]",TRUE,140,11,FALSE,3.0857,TRUE,"backtracking,bruteforcing,",461,1469
443,1470,올림픽 게임,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '올림픽 게임', 'isOriginal': True}]",TRUE,23,14,FALSE,8.6522,TRUE,"greedy,",462,1470
444,1471,사탕 돌리기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '사탕 돌리기', 'isOriginal': True}]",TRUE,122,16,FALSE,1.9836,TRUE,"dfs,dp,graphs,graph_traversal,scc,",463,1471
445,1473,미로 탈출,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '미로 탈출', 'isOriginal': True}]",TRUE,73,16,FALSE,4.9452,TRUE,"bfs,bitmask,graphs,graph_traversal,",465,1473
446,1474,밑 줄,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '밑 줄', 'isOriginal': True}]",TRUE,247,10,FALSE,2.2753,TRUE,"backtracking,bruteforcing,greedy,string,",466,1474
447,1475,방 번호,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '방 번호', 'isOriginal': True}]",TRUE,19267,6,FALSE,2.2726,TRUE,"implementation,",467,1475
448,1476,날짜 계산,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '날짜 계산', 'isOriginal': True}]",TRUE,18688,6,FALSE,1.5082,TRUE,"bruteforcing,math,number_theory,",468,1476
449,1477,휴게소 세우기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '휴게소 세우기', 'isOriginal': True}]",TRUE,1566,12,FALSE,3.3155,TRUE,"binary_search,parametric_search,",469,1477
450,1479,네 부분문자열,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '네 부분문자열', 'isOriginal': True}]",TRUE,43,18,FALSE,3.093,TRUE,"bitmask,dp,dp_bitfield,",471,1479
451,1480,보석 모으기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '보석 모으기', 'isOriginal': True}]",TRUE,300,15,FALSE,2.6867,TRUE,"bitmask,dp,dp_bitfield,",472,1480
452,1481,숌 사각형,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '숌 사각형', 'isOriginal': True}]",TRUE,12,13,FALSE,2,TRUE,"backtracking,",473,1481
453,1482,같은 자리 수,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '같은 자리 수', 'isOriginal': True}]",TRUE,26,19,FALSE,3.0769,TRUE,"backtracking,dp,greedy,",474,1482
454,1484,다이어트,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '다이어트', 'isOriginal': True}]",TRUE,1829,11,FALSE,2.7545,TRUE,"math,two_pointer,",476,1484
455,1485,정사각형,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '정사각형', 'isOriginal': True}]",TRUE,1638,8,FALSE,3.1569,TRUE,"geometry,sorting,",477,1485
456,1486,등산,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '등산', 'isOriginal': True}]",TRUE,675,14,FALSE,4.3526,TRUE,"dijkstra,floyd_warshall,graphs,",478,1486
457,1487,물건 팔기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '물건 팔기', 'isOriginal': True}]",TRUE,343,7,FALSE,2.3703,TRUE,"bruteforcing,",479,1487
458,1488,숌트링,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '숌트링', 'isOriginal': True}]",TRUE,40,12,FALSE,8.3,TRUE,"ad_hoc,case_work,",480,1488
459,1489,대결,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '대결', 'isOriginal': True}]",TRUE,175,15,FALSE,2.6343,TRUE,"dp,greedy,",481,1489
460,1490,자리수로 나누기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '자리수로 나누기', 'isOriginal': True}]",TRUE,271,11,FALSE,3.1218,TRUE,"bruteforcing,math,",482,1490
461,1491,나선,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '나선', 'isOriginal': True}]",TRUE,134,7,FALSE,1.709,TRUE,"implementation,simulation,",483,1491
462,1492,합,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '합', 'isOriginal': True}]",TRUE,335,19,FALSE,2.2507,TRUE,"combinatorics,dp,exponentiation_by_squaring,math,modular_multiplicative_inverse,number_theory,",484,1492
463,1493,박스 채우기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '박스 채우기', 'isOriginal': True}]",TRUE,1115,13,FALSE,3.5623,TRUE,"divide_and_conquer,greedy,math,",485,1493
464,1494,절댓값 수열,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '절댓값 수열', 'isOriginal': True}]",TRUE,96,20,FALSE,4.4479,TRUE,"case_work,math,number_theory,",486,1494
465,1495,기타리스트,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '기타리스트', 'isOriginal': True}]",TRUE,5504,10,FALSE,2.7069,TRUE,"dp,",487,1495
466,1497,기타콘서트,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '기타콘서트', 'isOriginal': True}]",TRUE,336,9,FALSE,3.2173,TRUE,"bitmask,bruteforcing,combinatorics,math,",489,1497
467,1498,주기문,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '주기문', 'isOriginal': True}]",TRUE,148,17,FALSE,2.0878,TRUE,"kmp,string,",490,1498
468,1499,뒤집기 수열,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '뒤집기 수열', 'isOriginal': True}]",TRUE,20,15,FALSE,4.95,TRUE,"bfs,data_structures,dp,graphs,graph_traversal,hash_set,string,tree_set,",491,1499
469,1500,최대 곱,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '최대 곱', 'isOriginal': True}]",TRUE,1348,9,FALSE,1.684,TRUE,"math,",492,1500
470,1501,영어 읽기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '영어 읽기', 'isOriginal': True}]",TRUE,236,11,TRUE,5.1356,TRUE,"data_structures,hash_set,parsing,string,tree_set,",493,1501
471,1502,숫자 퍼즐 ≤ 8,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '숫자 퍼즐 ≤ 8', 'isOriginal': True}]",TRUE,55,17,FALSE,4.9091,TRUE,"backtracking,case_work,constructive,implementation,math,",494,1502
472,1503,세 수 고르기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '세 수 고르기', 'isOriginal': True}]",TRUE,256,9,FALSE,4.8477,TRUE,"bruteforcing,",495,1503
473,1504,특정한 최단 경로,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '특정한 최단 경로', 'isOriginal': True}]",TRUE,12403,12,FALSE,4.0734,TRUE,"dijkstra,graphs,",496,1504
474,1505,불 켜기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '불 켜기', 'isOriginal': True}]",TRUE,53,17,FALSE,3.0377,TRUE,"bitmask,bruteforcing,greedy,",497,1505
475,1506,경찰서,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '경찰서', 'isOriginal': True}]",TRUE,521,16,FALSE,1.8081,TRUE,"graphs,scc,",498,1506
476,1507,궁금한 민호,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '궁금한 민호', 'isOriginal': True}]",TRUE,2302,14,FALSE,1.9288,TRUE,"floyd_warshall,graphs,",499,1507
477,1508,레이스,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '레이스', 'isOriginal': True}]",TRUE,292,14,FALSE,3.1575,TRUE,"binary_search,greedy,parametric_search,",500,1508
478,1509,팰린드롬 분할,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '팰린드롬 분할', 'isOriginal': True}]",TRUE,3401,15,FALSE,2.1344,TRUE,"dp,",501,1509
479,1510,이등변 삼각형,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '이등변 삼각형', 'isOriginal': True}]",TRUE,10,16,FALSE,2.4,TRUE,"bruteforcing,combinatorics,math,",502,1510
480,1511,숫자 만들기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '숫자 만들기', 'isOriginal': True}]",TRUE,41,16,FALSE,3.8293,TRUE,"ad_hoc,greedy,",503,1511
481,1512,주기문으로 바꾸기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '주기문으로 바꾸기', 'isOriginal': True}]",TRUE,81,11,FALSE,2.5062,TRUE,"bruteforcing,greedy,string,",504,1512
482,1513,경로 찾기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '경로 찾기', 'isOriginal': True}]",TRUE,545,14,FALSE,3.5615,TRUE,"dp,",505,1513
483,1514,자물쇠,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '자물쇠', 'isOriginal': True}]",TRUE,550,18,FALSE,4.3891,TRUE,"dp,",506,1514
484,1515,수 이어 쓰기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '수 이어 쓰기', 'isOriginal': True}]",TRUE,534,8,FALSE,2.3034,TRUE,"bruteforcing,implementation,string,",507,1515
485,1516,게임 개발,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '게임 개발', 'isOriginal': True}]",TRUE,6701,13,FALSE,2.0554,TRUE,"dp,graphs,topological_sorting,",508,1516
486,1517,버블 소트,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '버블 소트', 'isOriginal': True}]",TRUE,4717,16,FALSE,3.3731,TRUE,"data_structures,divide_and_conquer,segtree,sorting,",509,1517
487,1518,뉴 매직 스퀘어,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '뉴 매직 스퀘어', 'isOriginal': True}]",TRUE,13,20,FALSE,3.0769,TRUE,"bipartite_matching,greedy,",510,1518
488,1519,부분 문자열 뽑기 게임,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '부분 문자열 뽑기 게임', 'isOriginal': True}]",TRUE,140,13,FALSE,1.65,TRUE,"dp,game_theory,string,",511,1519
489,1520,내리막 길,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '내리막 길', 'isOriginal': True}]",TRUE,14362,13,FALSE,3.5636,TRUE,"dfs,dp,graphs,graph_traversal,",512,1520
490,1521,랜덤 소트,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '랜덤 소트', 'isOriginal': True}]",TRUE,109,16,FALSE,1.6881,TRUE,"dp,math,",513,1521
491,1522,문자열 교환,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '문자열 교환', 'isOriginal': True}]",TRUE,580,10,FALSE,1.8379,TRUE,"bruteforcing,sliding_window,",514,1522
492,1523,종점,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '종점', 'isOriginal': True}]",TRUE,42,17,FALSE,2.9524,TRUE,"bruteforcing,graphs,",515,1523
493,1524,세준세비,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '세준세비', 'isOriginal': True}]",TRUE,596,5,FALSE,2.0839,TRUE,"implementation,simulation,sorting,",516,1524
494,1525,퍼즐,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '퍼즐', 'isOriginal': True}]",TRUE,4358,14,FALSE,2.3827,TRUE,"bfs,data_structures,graphs,graph_traversal,hash_set,",517,1525
